isin,company_name,org_perm_id,tax_id,hq_country,orgnr,method
SE0000331266,Duroc AB,4295890250.0,SE556446428601,SE,5564464286.0,lseg_taxid
SE0000337917,,,,,556242-3797,manual
SE0000338220,Skandia Fastigheter AB,4295889987.0,SE556467164101,SE,5564671641.0,lseg_taxid
SE0000339137,Peak Performance,4296077883.0,,SE,556540-1493,manual
SE0000345902,Softronic 1 AB,4295890096.0,,SE,556186-2796,manual
SE0000347486,Karlshamns AB,4295890164.0,,SE,556025-6754,manual
SE0000349243,Infor Holdings (Sweden) AB,4295890106.0,SE556387814801,SE,5563878148.0,lseg_taxid
SE0000350340,Gylling Optima Batteries AB,4295890089.0,,SE,556492-4885,manual
SE0000350696,Castellum Norr 2 AB,5000088087.0,SE556458613801,SE,5564586138.0,lseg_taxid
SE0000351157,Scandic Hotels AB,4295890006.0,SE556299100901,SE,5562991009.0,lseg_taxid
SE0000352809,Scanmining AB,4295890227.0,,,556549-3667,manual
SE0000353351,Biacore International AB,4295890014.0,,SE,556534-5211,manual
SE0000353898,MQ International AB,4295890273.0,SE556458694801,SE,5564586948.0,lseg_taxid
SE0000355729,Entraction Holding AB,4295890467.0,SE556367291301,SE,5563672913.0,lseg_taxid
SE0000356008,Prevas AB,4295890119.0,SE556252138401,SE,5562521384.0,lseg_taxid
SE0000361909,Biora AB,4295890011.0,SE556289899801,SE,5562898998.0,lseg_taxid
SE0000362675,NovaCast Technologies AB,4295890442.0,,,556632-1856,manual
SE0000364283,Alfaskop AB,4295890074.0,,,556022-1794,manual
SE0000366098,Net Insight AB,4295890230.0,SE556533439701,SE,5565334397.0,lseg_taxid
SE0000366254,Harman Connected Services AB,4295890160.0,SE556250351501,SE,5562503515.0,lseg_taxid
SE0000367823,Vostok Gas Ltd,5000024973.0,,BM,,none
SE0000371296,Nordnet AB (Pre-Merger),4295890233.0,,SE,,none
SE0000373128,,,,,556400-7200,manual
SE0000374704,Pronyx AB,4295890228.0,,SE,556452-6225,manual
SE0000374993,Banijay Sweden AB,4295890151.0,SE556333466201,SE,5563334662.0,lseg_taxid
SE0000375115,,,,,556391-3166,manual
SE0000375545,ACM 2001 AB,4295890175.0,SE556057285001,SE,5560572850.0,lseg_taxid
SE0000378127,Braathens Travel Group AB,4295890130.0,,SE,556518-1191,manual
SE0000379075,SakI AB,4295890118.0,,,556462-7213,manual
SE0000379190,Castellum AB,4295890020.0,SE556475555001,SE,5564755550.0,lseg_taxid
SE0000379497,Semcon AB,4295890148.0,SE556539954901,SE,5565399549.0,lseg_taxid
SE0000379844,,,,,556110-6203,manual
SE0000381782,,,,,556222-3471,manual
SE0000381790,Cision AB,4295890210.0,,,556222-3471,manual
SE0000381840,Feelgood Svenska AB,4295890361.0,SE556511205801,SE,5565112058.0,lseg_taxid
SE0000382335,,,,,556114-5851,manual
SE0000383259,Handelsbanken Hypotek AB,4295890108.0,,SE,556000-7618,manual
SE0000383457,Scandinavian PC Systems AB,4295890120.0,,SE,556241-2810,manual
SE0000383473,Riddarhyttan Resources AB,4295890356.0,,,556175-6833,manual
SE0000383499,LGP Allgon Holding AB,4295890056.0,,,556267-5812,manual
SE0000383531,North Atlantic Natural Resources AB,4295890112.0,,SE,556550-4635,manual
SE0000386104,Decerno City AB,4295890143.0,,SE,556435-8361,manual
SE0000386138,Lammhults Design Group AB,4295889926.0,SE556541209401,SE,5565412094.0,lseg_taxid
SE0000387318,Rorvik Industri och Handel AB,4295890134.0,SE556541208601,SE,5565412086.0,lseg_taxid
SE0000387607,Check Point Holding AB,4295890142.0,,SE,556030-4412,manual
SE0000388910,Louis Gibeck AB,4295890123.0,,SE,556156-3006,manual
SE0000388969,Gorthon Lines AB,4295890026.0,,SE,556012-8504,manual
SE0000390296,,,,,556374-8309,manual
SE0000391716,Traction AB,4295890380.0,,SE,556029-8654,manual
SE0000393845,Vision Park Entertainment AB,4295890349.0,,SE,556477-7024,manual
SE0000393860,Profilgruppen AB,4295890029.0,SE556277894301,SE,5562778943.0,lseg_taxid
SE0000393936,,,,,556007-4055,manual
SE0000394165,Scanfil Sweden AB,4295890124.0,SE556251330801,SE,5562513308.0,lseg_taxid
SE0000394181,Pandox AB,4295890111.0,SE556030788501,SE,5560307885.0,lseg_taxid
SE0000394470,Mandator AB,4295890091.0,SE556216035701,SE,5562160357.0,lseg_taxid
SE0000394546,Prosolvia AB,4295890140.0,,SE,556471-8315,manual
SE0000394702,,,,,556239-4071,manual
SE0000394736,,,,,556113-8826,manual
SE0000395105,,,,,556313-5309,manual
SE0000395170,Medicover Holding AB,4295889911.0,,SE,,none
SE0000396061,Bong AB,4295889871.0,SE556034157901,SE,5560341579.0,lseg_taxid
SE0000396715,Vision Park Interactive Media AB,4295890209.0,,US,556487-3110,manual
SE0000396822,,,,,556540-1493,manual
SE0000401622,,,,,556495-4682,manual
SE0000402448,,,,,556479-2199,manual
SE0000402497,Decim AB,4295890306.0,,SE,556286-3907,manual
SE0000407991,Svedbergs Group AB,4295890129.0,SE556052498401,SE,5560524984.0,lseg_taxid
SE0000408189,,,,,556064-8304,manual
SE0000410698,Dial Nxt Group AB,4295890342.0,,SE,556531-6824,manual
SE0000412363,,,,,556309-9158,manual
SE0000412371,,,,,556309-9158,manual
SE0000412991,,,,,556494-3446,manual
SE0000413221,Artimplant AB,4295890084.0,,SE,556410-1008,manual
SE0000413783,Wilkenson Handskmakar N AB,4295890139.0,,SE,556050-3340,manual
SE0000416125,Svenska Orient Linien AB,4295890133.0,SE556605095001,SE,5566050950.0,lseg_taxid
SE0000416588,Liljeholmens Stearinfabriks Ab,4295890117.0,,SE,556006-2042,manual
SE0000416596,Liljeholmens Stearinfabriks Ab,4295890117.0,,SE,556006-2042,manual
SE0000416604,Munters AB,4295890110.0,SE556041060601,SE,5560410606.0,lseg_taxid
SE0000418402,Nilorngruppen AB,4295890173.0,SE556322378201,SE,5563223782.0,lseg_taxid
SE0000418923,CTT Systems AB,4295890197.0,SE556430774101,SE,5564307741.0,lseg_taxid
SE0000421273,Knowit AB (publ),4295890194.0,SE556391035401,SE,5563910354.0,lseg_taxid
SE0000422107,,,,,556154-2381,manual
SE0000426462,Q Med AB,4295890259.0,SE556258688201,SE,5562586882.0,lseg_taxid
SE0000426546,,,,,5560163493,manual
SE0000426652,,,,,556274-8623,manual
SE0000427254,Guide Konsult AB,4295890092.0,,SE,556356-8709,manual
SE0000427361,Nordea Bank Abp,5060588378.0,2858394,FI,516406-0120,manual
SE0000428179,,,,,556582-0519,manual
SE0000429706,CAG Arete AB,4295890217.0,SE556287677001,SE,5562876770.0,lseg_taxid
SE0000430894,PWT Pure Water Technology AB,4295941309.0,,SE,,none
SE0000431009,Fb Industri Holding AB,4295890064.0,,SE,556530-9705,manual
SE0000431058,,,,,556539-5356,manual
SE0000433914,Technology Nexus AB,4295890193.0,,SE,556405-7528,manual
SE0000434102,TDC Nordic AB,4298455188.0,,SE,,none
SE0000434292,Circassia AB,4295890366.0,SE556549105601,SE,5565491056.0,lseg_taxid
SE0000434342,Teligent AB,4295890246.0,,,556487-4596,manual
SE0000437402,,,,,556535-0252,manual
SE0000442121,,,,,556363-2115,manual
SE0000442931,M2s Sverige AB,4295890287.0,,SE,556562-9272,manual
SE0000444713,Forcenergy AB,4295889907.0,SE556217817701,SE,5562178177.0,lseg_taxid
SE0000445934,Affarsstrategerna AB,4295890080.0,,SE,556535-8032,manual
SE0000449068,A Brand New World in Sweden AB,4295890347.0,,SE,556585-1659,manual
SE0000451346,WJG Holdings AB,4295890094.0,SE556241677501,SE,5562416775.0,lseg_taxid
SE0000452682,Asticus AB,4295890053.0,,,556492-5817,manual
SE0000454746,Biotage AB,4295890368.0,SE556539313801,SE,5565393138.0,lseg_taxid
SE0000454886,Sodra Petroleum AB,4295890285.0,,SE,556393-6483,manual
SE0000455057,,,,,5556525149,manual
SE0000456386,Heimstaden A Lagenheter AB,4295890082.0,SE556549636001,SE,5565496360.0,lseg_taxid
SE0000459067,Kipling Holding AB,4295890301.0,,SE,556522-1004,manual
SE0000459299,Probi AB,4295890448.0,SE556417754001,SE,5564177540.0,lseg_taxid
SE0000459323,All Cards Service Center ACSC AB,4295890222.0,,SE,556538-5814,manual
SE0000461709,,,,,556529-3205,manual
SE0000468571,,,,,556054-4853,manual
SE0000469579,Lifco AB (publ),4295890097.0,SE556465318501,SE,5564653185.0,lseg_taxid
SE0000469769,Fastighets AB Balder,4295890203.0,,SE,556525-6905,manual
SE0000469959,,,,,556541-1644,manual
SE0000470395,,,,,556380-8723,manual
SE0000470700,Randstad Sweden Group AB,4295890265.0,SE556089657201,SE,5560896572.0,lseg_taxid
SE0000470817,Tryckinvest I Norden AB,4295955835.0,,,556471-8958,manual
SE0000472268,,,,,556291-3185,manual
SE0000476954,Nordic Service Partners Holding AB,4295889918.0,SE556534197001,SE,5565341970.0,lseg_taxid
SE0000476962,Lb Icon AB,4296436078.0,,SE,556471-3182,manual
SE0000477192,Artika Time Media Group AB,4298001598.0,,SE,556292-6005,manual
SE0000478059,Societe Europeenne de Communication SA,4295883013.0,,LU,,none
SE0000478067,Societe Europeenne de Communication SA,4295883013.0,,LU,,none
SE0000479107,Kofax Sweden Services AB,4295890229.0,SE556398106601,SE,5563981066.0,lseg_taxid
SE0000479495,Fortum Power and Heat AB,5000058251.0,,SE,556015-7750,manual
SE0000483943,Hultstrom Group AB,4295890161.0,SE556394198701,SE,5563941987.0,lseg_taxid
SE0000484305,Rks AB,4295890214.0,,SE,556343-1492,manual
SE0000488850,,,,,556529-1471,manual
SE0000489080,,,,,556542-9841,manual
SE0000489098,,,,,556542-9841,manual
SE0000495293,,,,,556541-7542,manual
SE0000500258,Aspiro AB,4295890066.0,SE556519999801,SE,5565199998.0,lseg_taxid
SE0000500290,Fabege Fastigheter Stockholm AB,5001153627.0,SE556050211301,SE,5560502113.0,lseg_taxid
SE0000500308,Fabege Fastigheter Stockholm AB,5001153627.0,SE556050211301,SE,5560502113.0,lseg_taxid
SE0000507659,Malmbergs Elektriska AB (publ),4295890220.0,SE556556278101,SE,5565562781.0,lseg_taxid
SE0000507774,Novada AB (publ),4295970960.0,,SE,556571-3874,manual
SE0000514325,Zapp AB,4295889843.0,,SE,556527-7880,manual
SE0000514374,Enea AB,4295889892.0,SE556209714601,SE,5562097146.0,lseg_taxid
SE0000514440,Cash Guard AB,4295890385.0,,SE,556608-5732,manual
SE0000514481,Im Maklarna AB,4296150653.0,,SE,556574-8551,manual
SE0000514515,Estinvest,4296378860.0,,SE,556548-9020,manual
SE0000514572,Petrosibir AB,5000002441.0,SE556468149101,SE,5564681491.0,lseg_taxid
SE0000514630,,,,,556258-4804,manual
SE0000514689,,,,,556484-1369,manual
SE0000519928,Centrecourt AB,4295890055.0,SE556546886401,SE,5565468864.0,lseg_taxid
SE0000520769,,,,,556545-6596,manual
SE0000523441,Castcom AB (publ),4295890149.0,,SE,556531-7798,manual
SE0000524191,Ballingslov International AB,4295890433.0,SE556556280701,SE,5565562807.0,lseg_taxid
SE0000524811,Ingman Glass AB,5001165002.0,SE556121848701,SE,5561218487.0,lseg_taxid
SE0000525057,Strawberry Properties AB,4295890186.0,SE556547607301,SE,5565476073.0,lseg_taxid
SE0000526626,Micro Systemation AB (publ),4296345132.0,SE556244305001,SE,5562443050.0,lseg_taxid
SE0000533440,Zeunerts i Norrland AB,4296137755.0,,SE,556031-5808,manual
SE0000535593,Skanditek Industriforvaltning AB,4295889857.0,,SE,556012-1328,manual
SE0000538258,Entra Data AB,4295890081.0,,SE,556259-6169,manual
SE0000538845,Naturkompaniet AB,4295890195.0,SE556433703701,SE,5564337037.0,lseg_taxid
SE0000538852,,,,,556520-0028,manual
SE0000540551,,,,,556500-0938,manual
SE0000542896,Skultuna Messingsbruk AB,4296225334.0,SE556029308501,SE,5560293085.0,lseg_taxid
SE0000544678,Persea AB,4295890163.0,SE556152240901,SE,5561522409.0,lseg_taxid
SE0000545311,Frango AB,4295890212.0,,SE,556495-3718,manual
SE0000545477,Eitech Electro AB,4295889759.0,SE556469073201,SE,5564690732.0,lseg_taxid
SE0000545626,Forterro Sweden AB,4295890200.0,SE556343421501,SE,5563434215.0,lseg_taxid
SE0000547929,,,,,556532-3929,manual
SE0000549412,Kungsleden AB,4295890224.0,SE556545121701,SE,5565451217.0,lseg_taxid
SE0000552697,Hitachi Energy Sweden AB,4295890052.0,SE556029702901,SE,5560297029.0,lseg_taxid
SE0000552705,Hitachi Energy Sweden AB,4295890052.0,SE556029702901,SE,5560297029.0,lseg_taxid
SE0000556292,,,,,556341-8425,manual
SE0000558173,Netwise AB,4295890184.0,,SE,556492-3499,manual
SE0000558470,,,,,,none
SE0000561623,Electrolux AB,4295890022.0,,SE,5560308313.0,name_matching
SE0000561821,Sorb Industri AB,4295890204.0,SE556272528201,SE,5562725282.0,lseg_taxid
SE0000564155,Tpc Security AB,4295890157.0,,SE,556557-7079,manual
SE0000565210,Midsona AB,4295890221.0,SE556241532201,SE,5562415322.0,lseg_taxid
SE0000565228,Midsona AB,4295890221.0,SE556241532201,SE,5562415322.0,lseg_taxid
SE0000567539,PION Group AB,4295890234.0,SE556447991201,SE,5564479912.0,lseg_taxid
SE0000567729,,,,,5560163493,manual
SE0000567752,Novotek AB,4295890248.0,SE556060944701,SE,5560609447.0,lseg_taxid
SE0000571275,Skribo Font AB (publ),4296987004.0,,SE,556588-7643,manual
SE0000571416,,,,,556309-3359,manual
SE0000577025,Swedmach Logistics AB,4296150428.0,SE556614793901,SE,5566147939.0,lseg_taxid
SE0000577199,Swedish Match Industries AB,4298317882.0,SE556005025301,SE,5560050253.0,lseg_taxid
SE0000579591,Autofill AB,4295890213.0,,SE,556556-9023,manual
SE0000582603,Availo AB,4295890031.0,SE556330305501,SE,5563303055.0,lseg_taxid
SE0000584948,Clas Ohlson AB,4295890258.0,SE556035867201,SE,5560358672.0,lseg_taxid
SE0000585960,Connecta AB,4295890239.0,,SE,556348-9369,manual
SE0000588147,Nordea Bank AB,5000062056.0,,SE,502010-5523,manual
SE0000590416,Perbio Science AB,4295890231.0,,SE,556201-8950,manual
SE0000592339,,,,,556544-6522,manual
SE0000592677,,,,,556570-8601,manual
SE0000594038,Net Capital B,4296986992.0,,SE,556564-1117,manual
SE0000601544,Friluftsbolaget Ekelund & Sagner AB,4295890179.0,,SE,556529-8278,manual
SE0000610354,,,,,556017-5703,manual
SE0000614695,Din Bostad Sverige AB,4295890075.0,SE556541189801,SE,5565411898.0,lseg_taxid
SE0000615858,Jotunfjell Partners AB,4295890376.0,,SE,556125-1526,manual
SE0000616716,Duni AB,4295889939.0,SE556536748801,SE,5565367488.0,lseg_taxid
SE0000619181,CareDx International AB,4296273226.0,,SE,556543-6127,manual
SE0000619496,Eplay,4296362812.0,,SE,556588-2678,manual
SE0000622656,HQ AB,8589934279.0,SE556573565001,SE,5565735650.0,lseg_taxid
SE0000625568,Abb Ltd,4295890743.0,CHE-101.049.653 MWST,CH,,none
SE0000628984,Reguard AB,4295890461.0,,SE,556542-2853,manual
SE0000634040,Pharmacia LLC,4296488045.0,209449968,US,,none
SE0000634321,Broadridge Trading and Connectivity Solutions AB,4295890187.0,SE556313458301,SE,5563134583.0,lseg_taxid
SE0000635401,,,,,556542-0824,manual
SE0000640369,Vision Park Entertainment AB,4295890349.0,,SE,556477-7024,manual
SE0000641151,Svithoid Tankers AB,4296988902.0,,,556295-9485,manual
SE0000646606,Dagon AB,4295890144.0,SE556431006701,SE,5564310067.0,lseg_taxid
SE0000648115,Axfood AB,4295890126.0,SE556542082401,SE,5565420824.0,lseg_taxid
SE0000652216,ICA Gruppen AB,4295889903.0,SE556048283701,SE,5560482837.0,lseg_taxid
SE0000653230,Studsvik AB,4295889859.0,SE556501099701,SE,5565010997.0,lseg_taxid
SE0000653404,Bluemarx AB,4295890137.0,,SE,556559-4612,manual
SE0000653495,Nordic Holding Sverige AB (publ),4297122440.0,,SE,556563-3490,manual
SE0000653628,Gamers Paradise Holding AB,4297097670.0,,SE,556527-1628,manual
SE0000657140,NetOnNet AB,4295890145.0,SE556520413701,SE,5565204137.0,lseg_taxid
SE0000667875,,,,,556588-8567,manual
SE0000667891,Sandvik AB,4295890065.0,,SE,5560003468,manual
SE0000667925,Telia Company AB,4295890327.0,SE556103424901,SE,5561034249.0,lseg_taxid
SE0000670580,,,,,556392-1971,manual
SE0000671711,Ependion AB,4295890355.0,SE556025185101,SE,5560251851.0,lseg_taxid
SE0000671810,Decerno City AB,4295890143.0,,SE,556473-4250,manual
SE0000672040,Coldator FreshCool International AB,4297896277.0,,SE,556584-7463,manual
SE0000672115,,,,,556556-2119,manual
SE0000672354,Axis AB,4295890374.0,SE556241106501,SE,5562411065.0,lseg_taxid
SE0000673907,Scandinavia Online AB,4295890357.0,,SE,556459-6711,manual
SE0000673998,Mind AB,4295890367.0,SE556582805901,SE,5565828059.0,lseg_taxid
SE0000674509,Knowit Connectivity AB,4295890358.0,SE556254067301,SE,5562540673.0,lseg_taxid
SE0000678328,I.A.R. Systems AB,4295890370.0,SE556230710701,SE,5562307107.0,lseg_taxid
SE0000680902,,,,,556301-2730,manual
SE0000683484,CellaVision AB,4296775506.0,SE556500099801,SE,5565000998.0,lseg_taxid
SE0000683757,Human Care HC AB (publ),4295890394.0,SE556494633201,SE,5564946332.0,lseg_taxid
SE0000684664,Turkronan B,4296364889.0,,SE,556563-9158,manual
SE0000689986,Johnson Pump International AB,4295890219.0,,SE,556007-4055,manual
SE0000695645,Jobline International AB,4295890170.0,,SE,556546-0231,manual
SE0000695876,Alfa Laval AB,4295890323.0,SE556587805401,SE,5565878054.0,lseg_taxid
SE0000696841,Metro International SA,4295882978.0,,LU,,none
SE0000696858,Metro International SA,4295882978.0,,LU,,none
SE0000698268,Hemtex AB,4295890457.0,SE556132705601,SE,5561327056.0,lseg_taxid
SE0000702169,Knowit Group Sverige AB,4295890243.0,SE556544652201,SE,5565446522.0,lseg_taxid
SE0000702177,AB Custos,4295890276.0,,SE,556013-0683,manual
SE0000706913,BTN Forvaltning AB,4295890162.0,,SE,556530-1263,manual
SE0000708620,Audiodev AB,4295890177.0,,SE,556529-8740,manual
SE0000718017,,,,,556588-0936,manual
SE0000718199,Capio AB (publ),4295890165.0,SE556706444801,SE,5567064448.0,lseg_taxid
SE0000718751,Eitech Electro AB,4295889759.0,SE556469073201,SE,5564690732.0,lseg_taxid
SE0000721433,Proact IT Sweden AB,4295890181.0,SE556328275401,SE,5563282754.0,lseg_taxid
SE0000722365,Vivesto AB,4296177203.0,SE556332667601,SE,5563326676.0,lseg_taxid
SE0000725624,JLT Mobile Computers AB (publ),4295890103.0,SE556239407101,SE,5562394071.0,lseg_taxid
SE0000731770,Ludvika Mining AB,4295890436.0,,SE,556546-4345,manual
SE0000736415,Orexo AB,4295890191.0,SE556500060001,SE,5565000600.0,lseg_taxid
SE0000739286,Alliance Oil Company Ltd,5041081940.0,,BM,,none
SE0000767188,,,,,556597-8201,manual
SE0000769044,Cellpoint Inc,4295912802.0,522032380,SE,,none
SE0000772956,,,,,556281-8830,manual
SE0000789711,,,,,556537-7263,manual
SE0000795411,Renewable Energy In Sweden,4297852638.0,,SE,556573-6500,manual
SE0000798829,Victoriahem Fastigheter AB,8589934307.0,SE556498944901,SE,5564989449.0,lseg_taxid
SE0000799827,Carnegie Fonder AB,5000071988.0,SE556266604901,SE,5562666049.0,lseg_taxid
SE0000805426,BTS Group AB,4295890475.0,SE556566711901,SE,5565667119.0,lseg_taxid
SE0000805574,,,,,556606-8499,manual
SE0000806994,JM AB,4295889959.0,,SE,5560312596.0,name_matching
SE0000808370,,,,,556302-9726,manual
SE0000808396,,,,,556282-4556,manual
SE0000809741,Epsilon AB,4295889924.0,,SE,,none
SE0000809881,Declam AB,4295890037.0,,,556045-7391,manual
SE0000816043,,,,,556354-3452,manual
SE0000818023,Transcom Worldwide AB,5043342310.0,SE556880127701,SE,5568801277.0,lseg_taxid
SE0000818031,Transcom Worldwide AB,5043342310.0,SE556880127701,SE,5568801277.0,lseg_taxid
SE0000818569,,,,,556488-2180,manual
SE0000825820,Orron Energy AB,4295890400.0,SE556610805501,SE,5566108055.0,lseg_taxid
SE0000835217,Sigma Nexer AB,4295890460.0,SE556347544001,SE,5563475440.0,lseg_taxid
SE0000856999,Stavrullen Finans AB (publ),4295890292.0,SE556125585101,SE,5561255851.0,lseg_taxid
SE0000857369,Invuo Technologies AB,4297625544.0,SE556610266001,SE,5566102660.0,lseg_taxid
SE0000862997,Billerud AB (publ),4295890183.0,SE556025500101,SE,5560255001.0,lseg_taxid
SE0000869646,,,,,556051-4142,manual
SE0000872095,Swedish Orphan Biovitrum AB (publ),4295889856.0,SE556038932101,SE,5560389321.0,lseg_taxid
SE0000891798,,,,,556161-9429,manual
SE0000901779,Vostok Energo Investment Sdb,4296053076.0,,SE,,none
SE0000936478,Intrum AB,4295890466.0,SE556607758101,SE,5566077581.0,lseg_taxid
SE0000937674,ACAP Invest AB,4296415908.0,SE556087783801,SE,5560877838.0,lseg_taxid
SE0000937682,ACAP Invest AB,4296415908.0,SE556087783801,SE,5560877838.0,lseg_taxid
SE0000949331,Nobia AB,4295890455.0,SE556528275201,SE,5565282752.0,lseg_taxid
SE0000950636,,,,,556367-0230,manual
SE0000950982,SinterCast AB,4295890000.0,SE556233649401,SE,5562336494.0,lseg_taxid
SE0000957979,Corem Kelly AB,4295890109.0,SE556482583301,SE,5564825833.0,lseg_taxid
SE0000957987,,,,,556733-4379,manual
SE0000961724,Connecta AB,4295890239.0,,SE,556404-8247,manual
SE0001048984,BioPhausia AB,4295890105.0,SE556485015301,SE,5564850153.0,lseg_taxid
SE0001097031,Kamstrup AB,4295890127.0,SE556436489001,SE,5564364890.0,lseg_taxid
SE0001104209,,,,,556539-5356,manual
SE0001105487,Brinova Fastigheter AB,4295889888.0,,SE,556840-3918,manual
SE0001105511,ZetaDisplay AB,4297313746.0,SE556603443401,SE,5566034434.0,lseg_taxid
SE0001116021,,,,,556737-0431,manual
SE0001121617,,,,,556567-6720,manual
SE0001124421,Altima AB,4296997979.0,,SE,556538-5608,manual
SE0001131269,Seliro AB,4298014980.0,SE556537581201,SE,5565375812.0,lseg_taxid
SE0001134529,Lundin Mining Corp,5000000011.0,898434881RC0003,CA,,none
SE0001134537,Tanganyika Oil Co Ltd,4295862988.0,101818474RC0001,CA,,none
SE0001137985,Active Biotech AB publ,4295889837.0,SE556223922701,SE,5562239227.0,lseg_taxid
SE0001159344,,,,,556510-4690,manual
SE0001161530,Acando Solutions AB,4295889989.0,,SE,556568-1239,manual
SE0001161654,Note AB (publ),4295890034.0,SE556408877001,SE,5564088770.0,lseg_taxid
SE0001174889,Oriflame Cosmetics SA,4295883011.0,,LU,,none
SE0001174970,Millicom International Cellular SA,4295882985.0,,LU,502072-0982,manual
SE0001176298,,,,,556615-8266,manual
SE0001180423,,,,,556227-9525,manual
SE0001192485,,,,,,none
SE0001198714,,,,,556292-1089,manual
SE0001200015,Invisio AB,4297246563.0,SE556651098701,SE,5566510987.0,lseg_taxid
SE0001207606,Ainax AB,4295890465.0,,,556577-4195,manual
SE0001210329,Envirosation AB,4296964697.0,SE556662180001,SE,5566621800.0,lseg_taxid
SE0001230061,Graninge AB,4295889869.0,SE556670253501,SE,5566702535.0,lseg_taxid
SE0001280355,Probi AB,4295890448.0,SE556417754001,SE,5564177540.0,lseg_taxid
SE0001283607,Uniflex AB,4298015047.0,SE556462088701,SE,5564620887.0,lseg_taxid
SE0001289190,,,,,556574-8015,manual
SE0001306119,ADDvise Group AB (publ),4295890321.0,SE556363211501,SE,5563632115.0,lseg_taxid
SE0001336983,Bostads Drott AB,4295890332.0,,,556227-9525,manual
SE0001338039,FormPipe Software AB,4297268809.0,SE556668660501,SE,5566686605.0,lseg_taxid
SE0001413600,,,,,556367-0230,manual
SE0001447723,Gunnebo Industrier AB,4295889917.0,SE556324918301,SE,5563249183.0,lseg_taxid
SE0001449380,Mangold AB,5000824333.0,SE556628540801,SE,5566285408.0,lseg_taxid
SE0001471103,Transmode AB,5001078903.0,SE556588910101,SE,5565889101.0,lseg_taxid
SE0001493693,Bryggpipan AB,4295889930.0,,SE,556539-5689,manual
SE0001493776,,,,,556669-2850,manual
SE0001511031,,,,,556177-4177,manual
SE0001512088,Bulten Holding AB,4295889780.0,SE556224089401,SE,5562240894.0,lseg_taxid
SE0001515552,Indutrade AB,4295890290.0,SE556017936701,SE,5560179367.0,lseg_taxid
SE0001552357,TradeDoubler AB,4295890304.0,SE556575742301,SE,5565757423.0,lseg_taxid
SE0001572520,Elon AB (publ),4297514392.0,SE556065405401,SE,5560654054.0,lseg_taxid
SE0001582651,,,,,556459-6711,manual
SE0001625534,Bredband2 Allmanna IT AB,4297738481.0,SE556626240701,SE,5566262407.0,lseg_taxid
SE0001629288,Sagax AB,4295890156.0,SE556520002801,SE,5565200028.0,lseg_taxid
SE0001630880,,,,,556661-2312,manual
SE0001634262,Dios Fastigheter AB,4295889799.0,SE556501177101,SE,5565011771.0,lseg_taxid
SE0001662222,Husqvarna AB,4295890395.0,SE556000533101,SE,5560005331.0,lseg_taxid
SE0001662230,Husqvarna AB,4295890395.0,SE556000533101,SE,5560005331.0,lseg_taxid
SE0001664210,Gant Company AB,4295890449.0,SE556600448601,SE,5566004486.0,lseg_taxid
SE0001664707,Catena AB,4295890481.0,SE556294171501,SE,5562941715.0,lseg_taxid
SE0001672809,,,,,556679-1219,manual
SE0001696683,Opus Group AB (publ),4298014981.0,SE556390606301,SE,5563906063.0,lseg_taxid
SE0001733841,Swedol AB,4297631334.0,SE556127618801,SE,5561276188.0,lseg_taxid
SE0001739053,Franco Frankerings Intressenter AB,5001160339.0,,SE,556241-9584,manual
SE0001775479,,,,,556010-4988,manual
SE0001785197,Niscayah Group AB,4295889788.0,SE556436626701,SE,5564366267.0,lseg_taxid
SE0001785270,Melker Schorling AB,4295890375.0,SE556560530901,SE,5565605309.0,lseg_taxid
SE0001789306,,,,,,none
SE0001803131,,,,,556694-2974,manual
SE0001823303,,,,,556545-6596,manual
SE0001824004,G5 Entertainment AB (publ),4297808296.0,SE556680887801,SE,5566808878.0,lseg_taxid
SE0001824103,,,,,556542-5070,manual
SE0001826215,SCA Estonian Forests AB,4295890297.0,SE556726465901,SE,5567264659.0,lseg_taxid
SE0001835588,,,,,,none
SE0001852211,,,,,556578-4724,manual
SE0001852419,Lindab International AB,5000073371.0,SE556606544601,SE,5566065446.0,lseg_taxid
SE0001857533,Radisson Hospitality AB,4298364841.0,SE556674096401,SE,5566740964.0,lseg_taxid
SE0001882291,,,,,,none
SE0001915190,,,,,556704-4168,manual
SE0001956293,Gambro AB,4295889755.0,,SE,5560280942.0,name_matching
SE0001956301,,,,,556051-8536,manual
SE0001965369,NAXS AB (publ),4298052334.0,SE556712297201,SE,5567122972.0,lseg_taxid
SE0001965435,Fabege Isak AB,4295890009.0,SE556542770401,SE,5565427704.0,lseg_taxid
SE0001966656,,,,,556469-6291,manual
SE0001989252,,,,,556532-6443,manual
SE0001991670,,,,,556686-3576,manual
SE0002000083,,,,,556576-4205,manual
SE0002016352,C Rad AB,4295890412.0,SE556663917401,SE,5566639174.0,lseg_taxid
SE0002017657,,,,,5560726972,manual
SE0002026179,,,,,556706-4448,manual
SE0002056721,,,,,,none
SE0002060863,BlackPearl Resources Inc (Pre-Reincorporation),4295862912.0,102834090RC0002,CA,,none
SE0002084343,,,,,556534-5211,manual
SE0002091496,Peab Industri AB,4295889890.0,SE556594955801,SE,5565949558.0,lseg_taxid
SE0002095604,Arise AB,5000263125.0,SE556274672601,SE,5562746726.0,lseg_taxid
SE0002105601,,,,,556730-7813,manual
SE0002109330,,,,,556389-3956,manual
