"","yw","rm","rf","rm_rf","smb_ew","hml_ew","mom_ew","smb_vw","hml_vw","mom_vw"
"50","1983-52",0.000739417092858483,0.00233333333333333,-0.00159391624047485,0.00106801321737317,0.0237983558052103,-0.0227654276781607,0.00973001281126745,0.0117858581892928,-0.00793599413520069
"51","1984-01",0.0423003509636105,0.00229444444444444,0.040005906519166,0.00116215352164394,0.007912615326563,-0.0111890968867281,0.00367741579224075,0.006923026447962,-0.0118205083151037
"52","1984-02",0.0218375866414618,0.00224583333333333,0.0195917533081285,0.0049894322444267,0.0276196549497938,0.0393044489263364,0.0114355647244916,0.0228180935751435,0.0430875481361751
"53","1984-03",0.00853679687048361,0.00224583333333333,0.00629096353715028,0.0123711046329057,0.00120960724834437,-0.00944711783153176,0.0159491547621058,0.00967460878870898,-0.015211150461052
"54","1984-04",0.0155724549067563,0.00226527777777778,0.0133071771289785,-0.0210799505597591,0.0205575514503035,-0.00877826450400718,-0.0147755136562267,0.0168900105384982,0.00239665942273111
"55","1984-05",0.0286542115858593,0.00230416666666667,0.0263500449191927,-0.00303973465350612,0.0271497846185781,0.00855716306357714,-0.0104248036680232,0.0243244879286074,0.0149102473849163
"56","1984-06",-0.0111936203679996,0.00213888888888889,-0.0133325092568884,-0.0023700876553766,-0.0219396844611669,0.00632366211389217,0.0113664169537378,-0.0080620192709541,0.00542631306889058
"57","1984-07",-0.00641855647219865,0.00213888888888889,-0.00855744536108754,0.00977625608781407,0.0105108059679814,-0.0323062376696186,0.0091748654986017,0.00677427736107003,-0.0259279497803419
"58","1984-08",-0.00835893139718882,0.00213888888888889,-0.0104978202860777,0.0108509536087373,-0.00671321280355258,0.0177571441306563,0.0031478052641156,-0.0113118259840828,0.0217029757991704
"59","1984-09",-0.00709645927984065,0.00210972222222222,-0.00920618150206288,-0.00231306580067175,0.0079333599109762,-0.0127953814065987,-0.0066395116580384,0.00614239478862407,-0.0212344428812008
"60","1984-10",-0.0142943578883679,0.00216805555555556,-0.0164624134439235,0.0112098945077445,-0.000658383022598061,-0.0183264921654927,0.0146258241893007,-0.00168558064787521,-0.0142015886106225
"61","1984-11",0.0179927875393233,0.0021,0.0158927875393233,-0.0158677284361812,0.0183317157951658,0.00135377634268782,-0.0205036701244409,0.0242023870902357,-0.00690744374016
"62","1984-12",0.00393819483700755,0.00208055555555556,0.00185763928145199,0.00822341559775308,0.0161553950280088,0.0182353312710095,0.0137265179290123,0.020256886479776,0.0174491757865697
"63","1984-13",0.0135325362713266,0.0021,0.0114325362713266,0.00110596787059583,0.0405147826956343,-0.0341707749785802,-0.00492700960272285,0.0245736229677696,-0.0192711505861562
"64","1984-14",-7.40740740740204e-05,0.00204166666666667,-0.00211574074074069,0.000874602006858178,0.0131765749631533,0.0111440477197313,0.0109300263490216,0.0162192847711324,0.0275948143263281
"65","1984-15",-0.0369842210534114,0.00205138888888889,-0.0390356099423003,0.00752842864923198,-0.00786191321010763,-0.0347971611755088,3.64453907966758e-05,0.00187855370259841,-0.0415868257402275
"66","1984-16",0.0167503221215793,0.00209027777777778,0.0146600443438015,-0.00449277502386885,0.0138010066882332,-0.00279664265936826,-0.000910702098228269,0.0128444478113052,0.00175487487564703
"67","1984-17",-0.0171552865519199,0.00206111111111111,-0.019216397663031,0.00508965755256803,-0.00664908989292236,-0.00797162792843495,0.001899823440436,0.00018065044130515,-0.0153703959029792
"68","1984-18",0.0189557954698537,0.00203194444444444,0.0169238510254092,-0.0117908101980538,0.0152224452861242,-0.00241212526789309,-0.0195153812257162,0.0214960106631532,0.000258668003133022
"69","1984-19",-0.00949988668127217,0.00204166666666667,-0.0115415533479388,0.00799625947017396,-6.25777713082684e-05,0.0250084471285251,0.00720498035307052,0.002314427848285,0.0268990667312637
"70","1984-20",-0.0210506244637241,0.00209027777777778,-0.0231409022415019,0.0105178609216741,-0.00878312749441947,-0.0243084050001884,0.011050583564982,-0.0149178583226541,-0.0176475476290002
"71","1984-21",-0.0588613388909448,0.00216805555555556,-0.0610293944465004,0.0233884357085763,-0.0169535629927001,-0.0503281567663573,0.0132024902780452,-0.0174451304699021,-0.0719681618075286
"72","1984-22",-0.00213166663217349,0.0021875,-0.00431916663217349,-0.00934600387756763,0.00955932280694824,-0.00354406019622624,-0.0151993741480235,0.0109255192950313,0.00424685564685805
"73","1984-23",0.0126721420275426,0.00220694444444444,0.0104651975830981,0.0206661539239754,0.015012489165695,-0.0185456644645845,0.0162545584925101,0.00395947459796421,-0.00356967220913038
"74","1984-24",0.00143363303090519,0.00222638888888889,-0.000792755857983694,0.0109662230123784,-0.00596793047256134,-0.00611103578683811,0.00591503750079672,-0.00422514452632303,-0.00893909011074932
"75","1984-25",0.0211260404523794,0.00225555555555556,0.0188704848968239,-0.00306314127666038,0.00370726688220005,-0.0171947362983357,-0.00404333889302194,0.00772919172701487,-0.0129080966557448
"76","1984-26",-0.00144201882635694,0.002275,-0.00371701882635694,0.000702421238055876,-0.00597022400369367,-0.0257675141513389,-0.00328108195583574,-0.00527570843918022,-0.0167902882801037
"77","1984-27",0.0122548036423443,0.00266388888888889,0.0095909147534554,-0.00907515419374317,0.00831567038903678,-0.0028184763996404,-0.009110775314193,0.00678426890194442,-0.00405540555096397
"78","1984-28",-0.005250747983911,0.002625,-0.007875747983911,0.0105607346112938,-0.00458771309096498,0.00046950182710552,0.00522397464537752,-0.00691518242425344,0.000304937072032356
"79","1984-29",-0.00390407138873401,0.00260555555555556,-0.00650962694428957,0.00464965277292085,-0.000484321633331409,0.00335106549788489,-0.00106935679958132,0.00020820986035845,0.00727702845464278
"80","1984-30",0.0112981922892338,0.00264444444444444,0.00865374784478935,-0.00874496246387064,0.00646344085993227,-0.00275020036819459,-0.00979595678412537,0.0051929601593539,-0.011900131247658
"81","1984-31",0.00324283708698314,0.00270277777777778,0.000540059309205364,-0.00823368462416763,-0.0019268492786032,-0.000545067443639323,-0.01353821647021,0.0109803386062917,0.00257333757170898
"82","1984-32",0.0057945877761791,0.00270277777777778,0.00309180999840132,-0.000587869612214768,0.0055427036851548,0.00332207136369613,-0.0112840925156542,0.0176979309557081,0.00510550259698193
"83","1984-33",-0.0166173502380906,0.00269305555555556,-0.0193104057936461,0.0118264399448928,-0.0103783431661121,0.00911469811325458,0.0122562579688815,-0.014252113420938,-0.000290665659691693
"84","1984-34",0.000259051870155179,0.00270277777777778,-0.0024437259076226,-0.00103943417017716,0.00119733858288315,-0.00530910223266597,-0.0056115932347338,-0.00261884130846859,-0.0036890446086261
"85","1984-35",-0.0232090206390946,0.0028875,-0.0260965206390946,0.00982625496739764,-0.022141285780979,-0.00160094593883715,0.00991545194633093,-0.0169163276831405,0.00318372046593375
"86","1984-36",-0.0245354979502765,0.00265416666666667,-0.0271896646169431,-0.00912134496760623,-0.0398402000575405,0.0175697244082868,-0.00806077683616974,-0.0335462160070048,0.0255857080644348
"87","1984-37",0.00572886175462063,0.002625,0.00310386175462063,-0.0104085279636981,0.00114685674536022,0.00413968283846201,-0.00659943133209619,0.00285692588557405,-0.00276709118036643
"88","1984-38",-0.0269219575069642,0.00261527777777778,-0.029537235284742,0.0112366507927248,-0.00984752981030204,0.00361997535003622,0.00845364553909426,-0.00314549875078574,0.00901750957756963
"89","1984-39",0.00318328455145594,0.00261527777777778,0.00056800677367816,-0.0350943834765263,0.00389153716297811,-0.01399406036682,-0.0301402264376112,-0.00143252436048067,-0.0141430950643236
"90","1984-40",0.00638895987733195,0.00264444444444444,0.00374451543288751,0.00802885110898354,-0.00373972567438484,0.00961220607188549,0.00467294993335655,-0.00362365563341789,0.0107051529229549
"91","1984-41",-0.00393600812595218,0.002625,-0.00656100812595218,0.00696627880731948,-0.00254388863034024,-0.00508718310688404,0.00549039143432069,-0.00638583069113917,-0.00438306003188616
"92","1984-42",-0.00233694497556824,0.002625,-0.00496194497556824,-0.00724953765187847,-0.00862401883027077,-0.00953004898187101,-0.0113406440605281,-0.00879378374953024,-0.024433309276671
"93","1984-43",0.00304514480408835,0.002625,0.000420144804088348,-0.0241783311253228,0.0089006221787637,0.00741558397180538,-0.0254581006490484,0.0166930031848634,-0.00422605083013293
"94","1984-44",-0.0226100248391821,0.00232361111111111,-0.0249336359502932,0.010240469527829,-0.0018019822106531,-0.00766445203367796,0.0160103435887896,-0.00431449809638713,-0.000872404947190888
"95","1984-45",-0.0177027672792041,0.00222638888888889,-0.019929156168093,0.00108539337862419,-0.016552354456751,0.000242598454762002,0.00232282683282533,-0.0210447921876813,-5.19120397790319e-05
"96","1984-46",-0.0232182738871813,0.00221666666666667,-0.025434940553848,0.00352190221220305,0.00592951123224116,-0.00822787791427423,-0.001388689501106,0.00684377276961258,0.00742690165423512
"97","1984-47",-0.025173748670002,0.00220694444444444,-0.0273806931144464,0.00242655725307739,-0.0186443271983917,0.00282246505048128,0.0134504010305002,-0.0308620619347403,-0.00172813573217706
"98","1984-48",0.0227584124846149,0.00226527777777778,0.0204931347068371,-0.00269244322941163,0.0199211227346863,-0.0198310335045806,0.000873093666422766,0.0302709385061829,-0.0136028023786296
"99","1984-49",0.0237278899207556,0.00223611111111111,0.0214917788096445,-0.0227452852415815,0.0110778690846678,-0.0110253878963078,-0.0193728154745591,0.019875340248813,-0.00962662385262988
"100","1984-50",-0.0269928580934217,0.002275,-0.0292678580934217,0.0131062549802816,-0.00195490604236389,0.00830345703784705,0.0216226965699862,-0.00119037889403423,0.0136602393756485
"101","1984-51",-0.000159565980532886,0.002275,-0.00243456598053289,-0.0200335777058914,-0.00385834069185576,0.0424618965115748,-0.00559417219489743,0.00958587134743062,0.0230930051545612
"102","1984-52",0.00832155396470758,0.00228472222222222,0.00603683174248536,0.000250006682979394,-0.00328321453763815,-0.00551499559570196,0.00208012035949107,-0.00251633676361349,-0.010161820162191
"103","1985-01",0.0214574807244442,0.00223611111111111,0.0192213696133331,-0.00593945059917315,0.0251742486251172,-0.0543915002435289,-0.0133120404133294,0.0241905109739748,-0.0561246457831786
"104","1985-02",0.0468833008677175,0.00216805555555556,0.0447152453121619,-0.00936205336158299,0.0429605033597979,-0.0117333080886258,-0.0068728056585456,0.0292909591308366,0.00832357930313119
"105","1985-03",-0.00067661859855381,0.00210972222222222,-0.00278634082077603,-0.00491913105948671,-0.0120847166256537,0.0109670316289328,-0.0119856129614554,-0.0101985354229037,0.00977167253912709
"106","1985-04",-0.0256865981126486,0.00213888888888889,-0.0278254870015375,0.0088257402998713,-0.00846115152519531,0.00188054832641106,0.0103229258577434,-0.0104200637354259,0.00710998084403923
"107","1985-05",0.020456914523975,0.002625,0.017831914523975,-0.0106365986163782,-0.00466607317713298,0.00207988624605856,-0.0191868713282571,0.0100776632371589,0.00221829442580862
"108","1985-06",0.0085762928282615,0.00251805555555556,0.00605823727270595,-0.00527077495645953,0.0161741329082931,-0.0122325677923533,-0.014463734377959,0.0191163656932995,-0.0065018122689726
"109","1985-07",-0.0216065663705612,0.00252777777777778,-0.024134344148339,0.0203546558611614,-0.0116499941244111,-0.00853336589892247,0.0150575504247929,-0.00911746126302506,-0.00690783289035613
"110","1985-08",-0.00560719446181719,0.0025375,-0.00814469446181719,0.0020945065401608,0.00739691867231424,-0.00714037974094124,0.00470532307895364,0.00382265432067966,-3.12189565272374e-05
"111","1985-09",-0.00180008241341162,0.00256666666666667,-0.00436674908007828,0.00678226299415153,0.00144334773051445,0.0170786452246619,-0.00408864313818155,-0.00484801566450326,0.0120435737325612
"112","1985-10",-0.00560552731065046,0.00263472222222222,-0.00824024953287268,-2.44258611607545e-05,-0.000395067258160166,-0.00131507549143892,0.000638225571889655,-0.00464605948140648,0.00499793215822447
"113","1985-11",0.00633630484181072,0.00266388888888889,0.00367241595292183,0.000675426021421046,0.0175365627894514,0.0128596365394841,0.00187601749912668,0.0244195518962315,0.0100035098711014
"114","1985-12",-0.0138303877719396,0.00265805555555555,-0.0164884433274952,0.0109017607376782,-0.00888249669499416,-0.0091606601457446,0.0101152017981357,-0.0130201563031406,-0.0149077972460236
"115","1985-13",-0.0115805464432752,0.00268333333333333,-0.0142638797766085,0.00463384659595446,0.00170357292348693,-0.0182550520284295,0.00413460020357512,0.00545949142121969,-0.0263264986428575
"116","1985-14",0.00703864572892317,0.00265416666666667,0.0043844790622565,0.003981043887026,0.00727825388728011,-0.00201743860685925,0.00257024025093566,0.00509969320924604,-0.00420783673997633
"117","1985-15",0.0210568224547123,0.00264444444444444,0.0184123780102678,-0.0152945664982945,0.0136375737774339,0.00778633580964151,-0.012638554889117,0.0108618893870739,0.00819010797241526
"118","1985-16",-0.0018629638455039,0.00264055555555556,-0.00450351940105945,3.00930593269764e-05,0.00235227313828004,0.00589609524106375,0.00520157994458563,0.00573163795429405,0.00660733437705189
"119","1985-17",0.0121752718275929,0.00264444444444444,0.00953082738314844,0.00805714095504494,0.00878234093480594,0.0243769997903109,0.00515438272157792,0.00140188343581752,0.0267825204667515
"120","1985-18",-0.00147948025215494,0.00264444444444444,-0.00412392469659938,-0.00215119704572625,-0.000433845906204536,0.00603828908230489,-0.00355552153488203,-0.000763929645836101,-0.00650625017764235
"121","1985-19",0.00575490132921051,0.00268333333333333,0.00307156799587718,0.00559430522570414,-0.000920500480299574,-0.0149291261076839,-0.00207949027156652,0.000901134058876395,-0.00226889934093654
"122","1985-20",-0.037705233042253,0.00279027777777778,-0.0404955108200308,-0.00784932649346277,-0.0125907026577369,-0.00349148816474361,-0.00352297813184747,-0.00936130513138332,-0.0117650210659471
"123","1985-21",-0.0200128685851211,0.00320833333333333,-0.0232212019184544,0.00419167800817711,-0.00405931391221892,-0.0186243577375626,0.00396293011201863,0.00171499345046348,-0.0104661854421484
"124","1985-22",0.00203762820077415,0.00326666666666667,-0.00122903846589252,0.0230277117017399,-0.022006832562417,0.0218298325703462,0.00553349449910567,-0.00244313097978396,0.0211781793627681
"125","1985-23",-0.00754648772001168,0.00313055555555556,-0.0106770432755672,-0.00388719880513584,-0.011738468457272,-0.0114523386306124,-0.00551062507886214,-0.0149323986876834,-0.0148865543088937
"126","1985-24",-0.0176892430278883,0.00314027777777778,-0.0208295208056661,0.000466367723679676,0.00252223441368135,0.00349540101111767,0.00544964995601587,-0.00518174708418159,-0.00101834980723299
"127","1985-25",-0.00389357560025968,0.00314027777777778,-0.00703385337803746,0.000240072401244634,0.00653859527326779,-0.0136173237439464,-0.00403733379218895,0.000878261327532611,-0.0106461080976721
"128","1985-26",0.0148906468124708,0.00314416666666667,0.0117464801458042,-0.00911409825662161,0.0174975435871408,0.0135500081422241,-0.00572590780172712,0.0171130502674439,0.0268174061801383
"129","1985-27",-0.015130674002751,0.00312472222222222,-0.0182553962249733,0.00531922314763242,-0.00568444237639424,-0.0110626110216478,0.0114834968649569,-0.00893986002467425,-0.00381456582848524
"130","1985-28",0.0183426443202981,0.00322388888888889,0.0151187554314092,-0.0208820936634322,0.0045400882675167,0.0189897485005262,-0.0327731139392475,0.00282046403294052,0.0211185682259691
"131","1985-29",0.00934899881137421,0.0030275,0.00632149881137421,0.000823618449187029,-0.00106752212117631,0.00588589852023216,-0.000432710245902097,0.00191614268283052,0.00345301670179828
"132","1985-30",0.0137011119414814,0.00303722222222222,0.0106638897192591,-0.00760928579941587,0.00386283169209346,-0.00768229871754484,-0.012799444666508,0.00436081624931302,-0.00566442141112668
"133","1985-31",0.0190340020553149,0.0030625,0.0159715020553149,-0.00700009503299133,0.0119598518765192,-0.00409540535463243,-0.00336673020745855,0.0114086857645135,-0.00720071466453201
"134","1985-32",-0.00657692813609855,0.00301972222222222,-0.00959665035832077,0.00564622651182322,-0.00279574588735803,0.00789105972462694,0.00240031543809771,-0.00611506718908944,0.02210736101465
"135","1985-33",-0.0193979785496755,0.00300416666666667,-0.0224021452163422,0.0110979597268452,-0.00419235163707115,0.00531007664521172,0.00821415082493436,-0.0107490500155207,0.0190604832725408
"136","1985-34",-0.00922696072915506,0.00301388888888889,-0.0122408496180439,0.00431549140513816,-0.00489313471191981,-0.0124141930230029,0.00441889372875547,-0.00803756163797541,-0.0105199733654442
"137","1985-35",0.0169903463940943,0.00305277777777778,0.0139375686163165,-0.0031755498159174,0.0169877013017038,-0.00854957213661146,-0.00469343790761417,0.0222715962339078,-0.0174217348238866
"138","1985-36",0.0352221204743931,0.00310527777777778,0.0321168426966153,-0.0341872381170692,0.0171140403029266,-0.00691613573040058,-0.0339437752524184,0.0132945826523851,-0.00929680513443961
"139","1985-37",-0.00912621359223306,0.0028875,-0.0120137135922331,0.0100061225686482,-0.000106312458200154,-0.0178871995885246,0.00728770668873161,-0.0143468476452834,-0.018209185829731
"140","1985-38",0.00145883684978333,0.00290305555555556,-0.00144421870577223,-0.0106041076152122,0.00168807061372362,0.0103238915381172,-0.0101459075432311,0.000421491228034416,0.0141296802522237
"141","1985-39",-0.0123929208157585,0.00292638888888889,-0.0153193097046474,0.00742892860840938,-0.00720064646354835,0.010894807191375,0.0169237343742093,-0.005641009323119,0.0263674237138678
"142","1985-40",-0.0031261007396971,0.00293611111111111,-0.00606221185080821,-0.00264311698915446,-0.0073411089975176,0.00528791183213766,-0.00270915470592578,-0.00478272425681474,0.00212133844214551
"143","1985-41",-0.00914270571087835,0.00296527777777778,-0.0121079834886561,0.000798579017519235,-0.0108031690769063,-0.003104811284846,-0.000679815377998749,-0.014764355449274,0.00470612478696161
"144","1985-42",0.0245609342961574,0.00294583333333333,0.0216151009628241,-0.0248528976593583,0.00226866100662,0.0137740587755464,-0.0337469196294464,0.00491679727632138,0.0178469864637367
"145","1985-43",0.0228192299325648,0.00294583333333333,0.0198733965992315,-0.00893206016374221,0.0211926860038898,0.0108095920819296,-0.0160720798750137,0.0269291769789519,0.0239365434811911
"146","1985-44",0.00833705523299102,0.00280972222222222,0.0055273330107688,-0.00323708209379731,-0.00561011634716064,0.0319665349014322,-0.00423005011602264,0.00202032164190118,0.0266926180032205
"147","1985-45",0.0406867604564339,0.00291083333333333,0.0377759271231006,-0.0243062485424444,0.0214759515124801,0.0274745371300507,-0.0209705556593799,0.0227182785576914,0.0291077287434959
"148","1985-46",0.0195987028779896,0.00265416666666667,0.0169445362113229,-0.00509340583975881,0.0169263799893856,-0.00861751122365717,-0.00173172811365519,0.00923031163707944,-0.0058950665114967
"149","1985-47",0.0111117737094242,0.00252388888888889,0.00858788482053531,-0.00109281183089291,0.00239725760070245,0.000368801494219491,-0.00262220924809018,0.00294366714560936,-0.0363797871705406
"150","1985-48",0.0276412534895607,0.00251805555555556,0.0251231979340052,-0.0163131856527404,0.0118518888239385,0.00540054437910339,-0.018005271820478,0.0298395925782472,-0.0112939612327481
"151","1985-49",0.00782445668809303,0.00251611111111111,0.00530834557698192,0.00293745402100988,-0.00185891413071527,0.0439613868786804,-0.00409490720638056,-0.0109283380355186,0.0489679342986516
